micro_rank,micro_chunk_id,coarse_chunk_rank,coarse_chunk_index,micro_chunk_index,event_offset_in_micro,event_offset_in_session,label,event_id,process,template,fields_json
4,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro06,43,234,6,5,23464,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
4,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro06,43,234,6,6,23465,0,4656,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
4,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro06,43,234,6,7,23466,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
4,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro06,43,234,6,8,23467,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
4,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro06,43,234,6,9,23468,0,4656,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
4,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro06,43,234,6,10,23469,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
5,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro09,43,234,9,1,23490,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
5,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro09,43,234,9,2,23491,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
5,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro09,43,234,9,3,23492,0,4656,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
5,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro09,43,234,9,4,23493,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
5,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro09,43,234,9,5,23494,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
5,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro09,43,234,9,6,23495,0,4656,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
5,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro09,43,234,9,7,23496,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
5,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro09,43,234,9,8,23497,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
5,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro09,43,234,9,9,23498,0,4656,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
5,win-32-h1|aalsahee|20220719T1430Z|chunk234|micro09,43,234,9,10,23499,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
6,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro02,44,231,2,1,23120,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
6,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro02,44,231,2,2,23121,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
6,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro02,44,231,2,3,23122,0,4656,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
6,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro02,44,231,2,4,23123,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
6,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro02,44,231,2,5,23124,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
6,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro02,44,231,2,6,23125,0,4656,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
6,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro02,44,231,2,7,23126,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
6,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro02,44,231,2,8,23127,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
6,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro02,44,231,2,9,23128,0,4656,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
6,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro02,44,231,2,10,23129,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
7,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro05,44,231,5,1,23150,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
7,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro05,44,231,5,2,23151,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
7,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro05,44,231,5,3,23152,0,4656,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
7,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro05,44,231,5,4,23153,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
7,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro05,44,231,5,5,23154,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
7,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro05,44,231,5,6,23155,0,4656,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
7,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro05,44,231,5,7,23156,0,4663,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=tpautoconnect.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""tpautoconnect.exe"", ""ObjectType"": ""file""}"
7,win-32-h1|aalsahee|20220719T1430Z|chunk231|micro05,44,231,5,8,23157,0,4658,tpautoconnect.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=tpautoconnect.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""tpautoconnect.exe""}"
